gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,at,ni,optgr,revt,cik,costat,mkvalt,gind,gsector,sic
160329,20161231,2016,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,167497.0000,19478.0000,,90272.0000,0001652044,A,540659.3335,502030,50,7370
160329,20171231,2017,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,197295.0000,12662.0000,,110855.0000,0001652044,A,729439.0252,502030,50,7370
160329,20181231,2018,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,232792.0000,30736.0000,,136819.0000,0001652044,A,723558.7085,502030,50,7370
160329,20191231,2019,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,275909.0000,34343.0000,,161857.0000,0001652044,A,921138.3192,502030,50,7370
160329,20201231,2020,INDL,C,D,STD,GOOGL,02079K305,ALPHABET INC,USD,12,319616.0000,40269.0000,,182527.0000,0001652044,A,1183171.3128,502030,50,7370
162887,20101231,2010,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,77.1640,-55.1700,1.1450,48.6310,0001093557,A,847.3647,351010,35,3845
162887,20111231,2011,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,120.4750,-44.7460,0.0000,76.2660,0001093557,A,628.8812,351010,35,3845
162887,20121231,2012,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,106.0000,-54.5000,0.0000,99.9000,0001093557,A,944.5050,351010,35,3845
162887,20131231,2013,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,122.5000,-29.8000,0.0000,160.0000,0001093557,A,2567.2250,351010,35,3845
162887,20141231,2014,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,184.6000,-22.4000,0.0000,259.2000,0001093557,A,4255.3650,351010,35,3845
162887,20151231,2015,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,292.0000,-57.6000,0.0000,402.0000,0001093557,A,6691.2300,351010,35,3845
162887,20161231,2016,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,402.8000,-65.6000,0.0000,573.3000,0001093557,A,5050.6200,351010,35,3845
162887,20171231,2017,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,904.1000,-50.2000,0.0000,718.5000,0001093557,A,4992.9300,351010,35,3845
162887,20181231,2018,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,1916.0000,-127.1000,0.0000,1031.6000,0001093557,A,10782.0000,351010,35,3845
162887,20191231,2019,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,2395.0000,101.1000,0.0000,1476.0000,0001093557,A,20036.5840,351010,35,3845
162887,20201231,2020,INDL,C,D,STD,DXCM,252131107,DEXCOM INC,USD,12,4290.5000,493.6000,0.0000,1926.7000,0001093557,A,35530.0920,351010,35,3845
164532,20101231,2010,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,1674.0060,534.1160,0.2370,1199.2540,0001329099,A,,502030,50,7370
164532,20111231,2011,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,3708.4380,1054.7730,0.1270,2303.9430,0001329099,A,,502030,50,7370
164532,20121231,2012,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,7330.3620,1678.3080,1.7140,3580.3640,0001329099,A,,502030,50,7370
164532,20131231,2013,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,11726.0170,1737.6090,0.9310,5276.7600,0001329099,A,,502030,50,7370
164532,20141231,2014,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,16062.5190,2125.3720,0.1950,7905.7990,0001329099,A,,502030,50,7370
164532,20151231,2015,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,22824.6180,5196.8530,0.6500,10247.5730,0001329099,A,,502030,50,7370
164532,20161231,2016,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,26213.0770,1675.3950,0.5030,10161.2220,0001329099,A,,502030,50,7370
164532,20171231,2017,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,38689.8850,2812.8120,1.5200,13034.9050,0001329099,A,,502030,50,7370
164532,20181231,2018,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,43264.4900,4008.9650,0.8510,14870.5240,0001329099,A,,502030,50,7370
164532,20191231,2019,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,43273.8620,295.4190,2.3110,15426.2480,0001329099,A,,502030,50,7370
164532,20201231,2020,INDL,C,D,STD,BIDU,056752108,BAIDU INC,USD,12,50626.6920,3419.4640,0.1290,16292.9730,0001329099,A,,502030,50,7370
170616,20110131,2010,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,38.7910,-3.8060,5.1090,66.2450,0001353283,A,,451030,45,7372
170616,20120131,2011,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,82.2230,-10.9920,9.7460,120.9600,0001353283,A,,451030,45,7372
170616,20130131,2012,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,390.4450,-36.6810,3.6440,198.9440,0001353283,A,3326.3232,451030,45,7372
170616,20140131,2013,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,1040.3310,-79.0080,0.0050,302.6230,0001353283,A,8943.1830,451030,45,7372
170616,20150131,2014,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,1247.7910,-217.1160,0.0400,450.8750,0001353283,A,6380.7377,451030,45,7372
170616,20160131,2015,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,1536.8390,-278.7720,0.0870,668.4350,0001353283,A,6089.1255,451030,45,7372
170616,20170131,2016,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,1718.5460,-355.1890,0.0000,949.9550,0001353283,A,7936.5983,451030,45,7372
170616,20180131,2017,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,2044.4600,-259.1030,0.0000,1270.7880,0001353283,A,13193.6690,451030,45,7372
170616,20190131,2018,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,4500.2430,-275.5770,0.0540,1803.0100,0001353283,A,18622.0083,451030,45,7372
170616,20200131,2019,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,5439.4710,-336.6680,0.8140,2358.9260,0001353283,A,24498.1649,451030,45,7372
170616,20210131,2020,INDL,C,D,STD,SPLK,848637104,SPLUNK INC,USD,1,5868.4860,-907.9800,0.0020,2229.3850,0001353283,A,26924.1494,451030,45,7372
170617,20101231,2010,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,2990.0000,606.0000,4.7060,1974.0000,0001326801,A,,502030,50,7370
170617,20111231,2011,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,6331.0000,1000.0000,0.0000,3711.0000,0001326801,A,,502030,50,7370
170617,20121231,2012,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,15103.0000,53.0000,0.0000,5089.0000,0001326801,A,63141.9284,502030,50,7370
170617,20131231,2013,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,17895.0000,1500.0000,0.0000,7872.0000,0001326801,A,139191.0030,502030,50,7370
170617,20141231,2014,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,40184.0000,2940.0000,0.0000,12466.0000,0001326801,A,218221.9400,502030,50,7370
170617,20151231,2015,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,49407.0000,3688.0000,0.0000,17928.0000,0001326801,A,297757.7000,502030,50,7370
170617,20161231,2016,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,64961.0000,10217.0000,0.0000,27638.0000,0001326801,A,332724.6000,502030,50,7370
170617,20171231,2017,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,84524.0000,15934.0000,0.0000,40653.0000,0001326801,A,512792.7600,502030,50,7370
170617,20181231,2018,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,97334.0000,22112.0000,0.0000,55838.0000,0001326801,A,374130.8600,502030,50,7370
170617,20191231,2019,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,133376.0000,18485.0000,0.0000,70697.0000,0001326801,A,585373.0000,502030,50,7370
170617,20201231,2020,INDL,C,D,STD,FB,30303M102,FACEBOOK INC,USD,12,159316.0000,29146.0000,,85965.0000,0001326801,A,778232.8400,502030,50,7370
178015,20110131,2010,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,499.3020,121.8470,0.2450,711.7040,0001397187,A,4889.7413,252030,25,2300
178015,20120131,2011,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,734.6340,184.0630,0.1830,1000.8390,0001397187,A,9062.1221,252030,25,2300
178015,20130131,2012,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,1051.0780,270.5560,0.0840,1370.3580,0001397187,A,9966.0840,252030,25,2300
178015,20140131,2013,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,1249.6880,279.5470,0.1180,1591.1880,0001397187,A,6638.6199,252030,25,2300
178015,20150131,2014,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,1296.2130,239.0330,0.4470,1797.2130,0001397187,A,9402.4368,252030,25,2300
178015,20160131,2015,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,1314.0770,266.0470,0.3990,2060.5230,0001397187,A,8521.3420,252030,25,2300
178015,20170131,2016,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,1657.5410,303.3810,0.4280,2344.3920,0001397187,A,9254.6084,252030,25,2300
178015,20180131,2017,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,1998.4830,258.6620,0.6190,2649.1810,0001397187,A,10592.0585,252030,25,2300
178015,20190131,2018,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,2084.7110,483.8010,0.3880,3288.3190,0001397187,A,19353.0589,252030,25,2300
178015,20200131,2019,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,3281.3540,645.5960,0.3250,3979.2960,0001397187,A,31204.2471,252030,25,2300
178015,20210131,2020,INDL,C,D,STD,LULU,550021109,LULULEMON ATHLETICA INC,USD,1,4185.2150,588.9130,0.2410,4401.8790,0001397187,A,42844.4240,252030,25,2300
178081,20101231,2010,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,269.6830,56.0250,0.0000,216.7160,0001099590,A,2941.1105,255020,25,7370
178081,20111231,2011,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,355.9320,76.7800,0.0000,298.9320,0001099590,A,3511.0547,255020,25,7370
178081,20121231,2012,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,478.6690,101.2470,0.0000,373.6010,0001099590,A,3468.0611,255020,25,7370
178081,20131231,2013,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,592.3630,117.5070,0.0000,472.5950,0001099590,A,4759.2519,255020,25,7370
178081,20141231,2014,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,966.8480,72.5810,0.0000,556.5360,0001099590,A,5637.2689,255020,25,7370
178081,20151231,2015,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,1003.6060,105.7890,0.0000,651.7900,0001099590,A,5048.9114,255020,25,7370
178081,20161231,2016,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,1367.4350,136.3660,0.0000,844.3960,0001099590,A,6894.6740,255020,25,7370
178081,20171231,2017,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,1673.1870,13.7800,0.0000,1398.0950,0001099590,A,13894.4416,255020,25,7370
178081,20181231,2018,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,2239.5190,-36.5850,0.0000,1439.6530,0001099590,A,13237.6986,255020,25,7370
178081,20191231,2019,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,4781.6910,-171.9990,0.0000,2296.3140,0001099590,A,28431.1374,255020,25,7370
178081,20201231,2020,INDL,C,D,STD,MELI,58733R102,MERCADOLIBRE INC,USD,12,6526.3320,-0.7070,0.0000,3973.4650,0001099590,A,83543.2214,255020,25,7370
180405,20101231,2010,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,13406.0000,418.0000,11.2760,4447.0000,0000718877,A,14720.5008,502020,50,7372
180405,20111231,2011,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,13277.0000,1085.0000,4.0520,4755.0000,0000718877,A,13963.3771,502020,50,7372
180405,20121231,2012,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,14200.0000,1149.0000,4.2960,4856.0000,0000718877,A,11805.2557,502020,50,7372
180405,20131231,2013,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,14012.0000,1010.0000,3.5060,4583.0000,0000718877,A,12547.1315,502020,50,7372
180405,20141231,2014,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,14746.0000,835.0000,6.0200,4408.0000,0000718877,A,14546.8694,502020,50,7372
180405,20151231,2015,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,15251.0000,892.0000,4.1330,4664.0000,0000718877,A,28432.6111,502020,50,7372
180405,20161231,2016,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,17452.0000,966.0000,15.2700,6608.0000,0000718877,A,26919.5356,502020,50,7372
180405,20171231,2017,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,18668.0000,273.0000,2.5790,7017.0000,0000718877,A,47965.2166,502020,50,7372
180405,20181231,2018,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,17835.0000,1813.0000,3.3640,7500.0000,0000718877,A,35552.3763,502020,50,7372
180405,20191231,2019,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,19845.0000,1503.0000,3.9920,6489.0000,0000718877,A,45679.7192,502020,50,7372
180405,20201231,2020,INDL,C,D,STD,ATVI,00507V109,ACTIVISION BLIZZARD INC,USD,12,23109.0000,2197.0000,2.4190,8086.0000,0000718877,A,71887.2555,502020,50,7372
180652,20101231,2010,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,1217.0900,242.5520,2.1860,1138.3430,0001442145,A,5292.3854,202020,20,6411
180652,20111231,2011,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,1541.1060,282.7580,1.5740,1331.8400,0001442145,A,6592.7571,202020,20,6411
180652,20121231,2012,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,2360.3360,329.1420,0.9730,1534.3200,0001442145,A,8549.0452,202020,20,6411
180652,20131231,2013,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,2504.4510,348.3800,0.8880,1595.7030,0001442145,A,11005.3398,202020,20,6411
180652,20141231,2014,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,2345.3300,400.0420,1.2420,1746.7260,0001442145,A,10114.3277,202020,20,6411
180652,20151231,2015,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,5615.9270,507.5770,1.8840,2068.0100,0001442145,A,13025.3940,202020,20,6411
180652,20161231,2016,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,4631.2000,591.2000,1.3650,1995.2000,0001442145,A,13548.5717,202020,20,6411
180652,20171231,2017,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,6020.3000,555.1000,1.4400,2145.2000,0001442145,A,15828.3840,202020,20,6411
180652,20181231,2018,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,5900.3000,598.7000,0.9580,2395.1000,0001442145,A,17879.2888,202020,20,6411
180652,20191231,2019,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,7055.2000,449.9000,0.9200,2607.1000,0001442145,A,24366.6131,202020,20,6411
180652,20201231,2020,INDL,C,D,STD,VRSK,92345Y106,VERISK ANALYTICS INC,USD,12,7561.8000,712.7000,0.9370,2784.6000,0001442145,A,33799.3886,202020,20,6411
180711,20101031,2010,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,2157.0000,415.0000,5.0000,2093.0000,0001730168,A,5920.4358,453010,45,3674
180711,20111031,2011,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,2446.0000,552.0000,5.0000,2336.0000,0001730168,A,8306.1367,453010,45,3674
180711,20121031,2012,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,2862.0000,563.0000,5.0000,2364.0000,0001730168,A,8108.1053,453010,45,3674
180711,20131031,2013,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,3415.0000,552.0000,9.0000,2520.0000,0001730168,A,11316.6130,453010,45,3674
180711,20141031,2014,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,10491.0000,263.0000,14.0000,4269.0000,0001730168,A,21936.0488,453010,45,3674
180711,20151031,2015,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,10592.0000,1364.0000,1.0000,6824.0000,0001730168,A,34015.7707,453010,45,3674
180711,20161031,2016,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,49966.0000,-1739.0000,0.0000,13240.0000,0001730168,A,67819.2887,453010,45,3674
180711,20171031,2017,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,54418.0000,1692.0000,0.0000,17636.0000,0001730168,A,107868.4621,453010,45,3674
180711,20181031,2018,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,50124.0000,12259.0000,0.0000,20848.0000,0001730168,A,91183.9200,453010,45,3674
180711,20191031,2019,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,67493.0000,2724.0000,0.0000,22597.0000,0001730168,A,116554.3000,453010,45,3674
180711,20201031,2020,INDL,C,D,STD,AVGO,11135F101,BROADCOM INC,USD,10,75933.0000,2960.0000,0.0000,23888.0000,0001730168,A,142299.4100,453010,45,3674
184725,20101231,2010,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,7637.0000,-456.0000,5.0060,4402.0000,0001413447,A,5248.2394,453010,45,3674
184725,20111231,2011,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,6612.0000,390.0000,4.0460,4194.0000,0001413447,A,3809.2547,453010,45,3674
184725,20121231,2012,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,6439.0000,-115.0000,4.9720,4358.0000,0001413447,A,6554.3892,453010,45,3674
184725,20131231,2013,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,6449.0000,348.0000,1.7120,4815.0000,0001413447,A,11371.3953,453010,45,3674
184725,20141231,2014,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,6893.0000,539.0000,0.9450,5647.0000,0001413447,A,17769.1120,453010,45,3674
184725,20151231,2015,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,26354.0000,1526.0000,4.1350,6101.0000,0001413447,A,28813.8370,453010,45,3674
184725,20161231,2016,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,24898.0000,200.0000,0.1080,9498.0000,0001413447,A,32871.8679,453010,45,3674
184725,20171231,2017,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,24049.0000,2215.0000,0.0000,9256.0000,0001413447,A,40153.0883,453010,45,3674
184725,20181231,2018,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,21530.0000,2208.0000,0.0000,9407.0000,0001413447,A,21455.6512,453010,45,3674
184725,20191231,2019,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,20016.0000,243.0000,0.0000,8877.0000,0001413447,A,35815.6726,453010,45,3674
184725,20201231,2020,INDL,C,D,STD,NXPI,N6596X109,NXP SEMICONDUCTORS NV,USD,12,19847.0000,52.0000,0.0000,8612.0000,0001413447,A,44598.3298,453010,45,3674
184996,20101231,2010,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,386.0820,-154.3280,3.3290,116.7440,0001318605,A,2527.4000,251020,25,3711
184996,20111231,2011,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,713.4480,-254.4110,4.0120,204.2420,0001318605,A,2985.3768,251020,25,3711
184996,20121231,2012,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,1114.1900,-396.2130,11.8550,413.2560,0001318605,A,3868.4282,251020,25,3711
184996,20131231,2013,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,2416.9300,-74.0140,2.6440,2013.4960,0001318605,A,18516.4560,251020,25,3711
184996,20141231,2014,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,5849.2510,-294.0400,1.4320,3198.3560,0001318605,A,27954.2681,251020,25,3711
184996,20151231,2015,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,8092.4600,-888.6630,1.1020,4046.0250,0001318605,A,31543.3143,251020,25,3711
184996,20161231,2016,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,22664.0760,-674.9140,2.1580,7000.1320,0001318605,A,34523.9701,251020,25,3711
184996,20171231,2017,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,28655.3720,-1961.4000,1.1640,11758.7510,0001318605,A,52554.9460,251020,25,3711
184996,20181231,2018,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,29739.6140,-976.0910,22.5360,21461.2680,0001318605,A,57442.2784,251020,25,3711
184996,20191231,2019,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,34309.0000,-862.0000,1.4730,24578.0000,0001318605,A,75717.7300,251020,25,3711
184996,20201231,2020,INDL,C,D,STD,TSLA,88160R101,TESLA INC,USD,12,52148.0000,721.0000,4.7800,31536.0000,0001318605,A,677443.2000,251020,25,3711
